imdb_title_id,title,year,genre,duration,country,language,production_company,actors,description,avg_vote,votes,budget
tt0008634,Straight Shooting,1917,Western,57,USA,English,Universal Film Manufacturing Company,Harry Carey &  Duke R. Lee &  George Berrell &  Molly Malone &  Ted Brooks &  Hoot Gibson &  Milton Brown &  Vester Pegg,Cattleman Flint cuts off farmer Sims' water supply. When Sims' son Ted goes for water  one of Flint's men kills him. Cheyenne is sent to finish off Sims  but finding the family at the newly dug grave  he changes sides.,6.2,372,
tt0008652,A Tale of Two Cities,1917,Drama,70,USA,,Fox Film Corporation,William Farnum &  Jewel Carmen &  Charles Clary &  Herschel Mayall &  Rosita Marstini &  Josef Swickard &  Ralph Lewis &  William Clifford &  Marc B. Robbins &  Olive White &  Willard Louis &  Harry De Vere &  Florence Vidor &  James Morrison,Alcoholic lawyer Sydney Carton travels to Paris during the Reign of Terror to rescue French aristocrat Charles Darnay  husband of the woman he loves.,6,108,
tt0008679,Tillie Wakes Up,1917,Comedy,48,USA,,Peerless Productions,Marie Dressler &  Johnny Hines &  Frank Beamish &  Rubye De Remer &  Ruth Barrett &  Jack Brawn,On the third floor of the apartment house at 003 Findlet Avenue lived Mr. and Mrs. Henry Tinkelpaw. The neighbors said it was a shame the way he neglected his poor wife  but Tillie's ...,4.8,481,
tt0008687,Tom Sawyer,1917,Adventure,59,USA,English,Oliver Morosco Photoplay Company,Jack Pickford &  George Hackathorne &  Alice Marvin &  Edythe Chapman &  Robert Gordon &  Antrim Short &  Clara Horton &  Helen Gilmore &  Carl Goetz,Tom Sawyer  a young Missouri lad  finds fun and adventure with his pals Joe Harper and Huckleberry Finn  running away to hide out on Jackson's Island and pretending to be Mississippi River ...,6.1,140,
tt0008775,Wild and Woolly,1917,Comedy,72,USA,English,Douglas Fairbanks Pictures,Douglas Fairbanks &  Eileen Percy &  Calvert Carter &  Charles Stevens &  Sam De Grasse,A rich young Easterner who has always wanted to live in "the Wild West" plans to move to a Western town. Unknown to him  the town's "wild" days are long gone  and it is an orderly  ...,6.4,557,
tt0008827,Amarilly of Clothes-Line Alley,1918,Comedy,67,USA,English,Mary Pickford Company,Mary Pickford &  William Scott &  Kate Price &  Ida Waterman &  Norman Kerry &  Fred Goodwins &  Margaret Landis &  Tom Wilson,Amarilly comes from a large family in a working-class neighborhood. She is happy with her family and her boyfriend Terry  a bartender in a cafe. But one day she meets Gordon  a sculptor who...,5.8,740,
tt0008854,Gli occhi della mummia,1918,Drama,63,Germany,German,Projektions-AG Union (PAGU),Pola Negri &  Emil Jannings &  Harry Liedtke &  Max Laurence &  Margarete Kupfer,A girl is kidnapped and held captive in an ancient Egyptian temple. She is rescued and flees to England  but soon finds that her mysterious captor is still haunting her.,5.5,554,
tt0008891,L'uccello blu,1918,Family,75,USA,English,Paramount Pictures,Tula Belle &  Robin Macdougall &  Edwin E. Reed &  Emma Lowry &  William J. Gross &  Florence Anderson &  Edward Elkas &  Katherine Bianchi &  Lillian Cook &  Gertrude McCoy &  Lyn Donelson &  Charles Ascot &  Tom Corless &  Mary Kennedy &  Eleanor Masters,Two peasant children  Mytyl and Tyltyl  are led by Berylune  a fairy  to search for the Blue Bird of Happiness. Berylune gives Tyltyl a cap with a diamond setting  and when Tyltyl turns the...,7,782,
tt0008930,Broadway Love,1918,Romance,60,USA,English,Universal Film Manufacturing Company,Dorothy Phillips &  Juanita Hansen &  William Stowell &  Harry von Meter &  Lon Chaney &  Gladys Tennyson &  Eve Southern,A small-town girl goes to New York hoping to become a star on Broadway  but the best she can do are roles as chorus girls. She falls in with a "fast" crowd  notably a "party girl" named ...,6,116,
tt0008950,Sangue gitano,1918,Drama,70,Germany,German,Projektions-AG Union (PAGU),Pola Negri &  Harry Liedtke &  Leopold von Ledebur &  Grete Diercks &  Wilhelm Diegelmann &  Heinrich Peer &  Margarete Kupfer &  Sophie Pagay &  Paul Conradi &  Max Kronert &  Magnus Stifter &  Paul Biensfeldt &  Victor Janson &  Albert Venohr,The tragic story of Don Jose  a Spanish cavalryman  who falls under the spell of a gypsy girl  Carmen  who treats him with both love and contempt and leads him into temptation and thus ...,6,267,
tt0009086,The Forbidden City,1918,Drama,62,USA,English,Norma Talmadge Film Corporation,Norma Talmadge &  Thomas Meighan &  E. Alyn Warren &  Michael Rayle &  L. Rogers Lytton &  Reid Hamilton &  Charles Fang,A Chinese mandarin hopes to regain favor with the Emporer by betrothing her to him  but he doesn't know she's secretly married to the American consul and pregnant.,5.4,281,
tt0009150,Cuori del mondo,1918,Drama,117,USA,English,D.W. Griffith Productions,Lillian Gish &  Robert Harron &  Dorothy Gish &  Adolph Lestina &  Josephine Crowell &  Jack Cosgrave &  Kate Bruce &  Ben Alexander &  Marion Emmons &  Francis Marion &  Robert Anderson &  George Fawcett &  George Siegmann &  Fay Holderness &  L. Lowry,Young lovers in a French village are torn apart with the coming of the Great War.,6.4,906,
tt0009153,Indemoniato,1918,Western,50,USA,,Universal Film Manufacturing Company,Harry Carey &  Duke R. Lee &  Neva Gerber &  Vester Pegg &  Joe Harris &  Steve Clemente &  Millard K. Wilson &  Molly Malone,A cowboy must save his girlfriend from captivity and then cross the desert on foot with a single waterhole on the way.,6.1,112,
tt0009241,Johanna Enlists,1918,Comedy,72,USA,English,Pickford Film,Mary Pickford &  Anne Schaefer &  Fred Huntley &  Monte Blue &  Douglas MacLean &  Emory Johnson &  John Steppling &  Wallace Beery &  Wesley Barry &  June Prentis &  Jean Prentis,A young girl  stifling on her father's backwoods farm  is reinvigorated by the arrival of an army regiment  come to train in the area.,5.1,594,
tt0009326,M'Liss,1918,Comedy,73,USA,English,Pickford Film,Mary Pickford &  Theodore Roberts &  Thomas Meighan &  Tully Marshall &  Charles Ogle &  Monte Blue &  Winifred Greenwood &  Helen Kelly &  Val Paul &  William H. Brown &  John Burton &  Charles A. Post &  Guy Oliver,M'liss  a feisty young girl in a mining camp  falls for Charles Gray  the school teacher. Charles is implicated in a murder of which he is innocent  and the two must fight to save him from ...,6.5,119,
tt0009356,The Married Virgin,1918,Drama,71,USA,English,Maxwell Productions (I),Vera Sisson &  Rudolph Valentino &  Frank Newburg &  Kathleen Kirkham &  Edward Jobson &  Lillian Leighton,An already engaged young woman is blackmailed into marrying a count in order to save her father from imprisonment.,5.2,616,
tt0009369,Mickey,1918,Comedy,93,USA,English,Mabel Normand Feature Film Company,Mabel Normand &  George Nichols &  Laura La Varnie &  Lew Cody &  Minta Durfee &  Wheeler Oakman &  Tom Kennedy &  Minnie Devereaux,Mickey  an orphan who has been brought up in a mining settlement  is sent to New York to live with her aunt.,5.9,1061,  125000
tt0009440,Old Wives for New,1918,Drama,60,USA,English,Artcraft Pictures Corporation,Elliott Dexter &  Florence Vidor &  Sylvia Ashton &  Wanda Hawley &  Theodore Roberts &  Helen Jerome Eddy &  Marcia Manon &  Julia Faye &  J. Parks Jones &  Edna Mae Cooper &  Gustav von Seyffertitz &  Tully Marshall &  Lillian Leighton &  Mayme Kelso &  Alice Terry,Charles Murdock neglects his fat and lazy wife in favor of Juliet Raeburn but  when Juliet's name is involved in murder  he marries Viola and takes her to Paris.,6.4,178,  66241
tt0009475,A Pair of Silk Stockings,1918,Comedy,60,USA,English,Select Pictures Corporation,Constance Talmadge &  Harrison Ford &  Wanda Hawley &  Vera Doria &  Florence Carpenter &  Thomas Persse &  Louis Willoughby &  Helen Haskell &  Larry Steers &  Robert Gordon &  Sylvia Ashton,A Pair of Silk Stockings is a 1918 American silent marital comedy film starring Constance Talmadge and Harrison Ford. It was directed by Walter Edwards and produced and distributed by ...,4.4,484,
tt0009559,A Romance of Happy Valley,1919,Drama,76,USA,English,D.W. Griffith Productions,Lillian Gish &  Robert Harron &  George Fawcett &  Kate Bruce &  George Nichols &  Bertram Grassby &  Porter Strong &  Adolph Lestina &  Lydia Yeamans Titus &  Andrew Arbuckle &  Frances Sparks,John Logan leaves his parents and sweetheart in bucolic Happy Valley to make his fortune in the city. Those he left behind become miserable and beleaguered in his absence  but after several...,6.1,341,
tt0009608,Shifting Sands,1918,Drama,60,USA,English,Triangle Film Corporation,Gloria Swanson &  Joe King &  Harvey Clark &  Leone Carton &  Lillian Langdon &  Arthur Millett &  Myrtle Rishell,Marcia Grey is wrongly convicted on trumped-up evidence of a German. After serving her term  she rebuilds her life and marries well. The German then attempts to blackmail her into helping ...,5.1,697,
tt0009611,Charlot soldato,1918,Comedy,45,USA,None &  English,Charles Chaplin Productions,Edna Purviance &  Charles Chaplin &  Syd Chaplin &  Loyal Underwood &  Henry Bergman &  Tom Wilson &  Albert Austin &  Jack Wilson,Charlie is a boot camp private who has a dream of being a hero who goes on a daring mission behind enemy lines.,7.3,5895,
tt0009652,Stella Maris,1918,Drama,84,USA,,Pickford Film,Mary Pickford &  Ida Waterman &  Herbert Standing &  Conway Tearle &  Marcia Manon &  Josephine Crowell,Two young women - a paraplegic girl sheltered by her wealthy guardians and a more experienced orphan - fall in love with a man separated from his violent wife.,6.7,1360,
tt0009682,Tarzan of the Apes,1918,Action,73,USA,None,National Film Corporation of America,Elmo Lincoln &  Enid Markey &  True Boardman &  Kathleen Kirkham &  George B. French &  Gordon Griffith &  Colin Kenny &  Thomas Jefferson &  Bessie Toner &  Jack Wilson &  Louis Morrison &  Eugene Pallette &  Fred L. Wilson,Reared by a childless ape  the orphaned heir of the Greystokes becomes one of the apes. Then  Dr Porter organises a rescue expedition  and his beautiful daughter  Jane  catches his attention. Has Tarzan of the Apes found the perfect mate?,5.7,684,
tt0009737,The Unbeliever,1918,Drama,80,USA,English,Perfection Pictures,Marguerite Courtot &  Raymond McKee &  Erich von Stroheim &  Kate Lester &  Frank DeVernon &  Mortimer Martine &  Blanche Davenport &  Harold Hollacher &  Darwin Karr &  Earl Schenck &  Gertrude Norman &  Lew Hart &  Thomas Holcomb &  J.F. Rorke &  Moss Gill,A wealthy young American  bred to class distinction and racial intolerance  enters the Marines during the First World War. In the course of his training and his experiences in the trenches ...,5.9,109,
tt0009796,The Whispering Chorus,1918,Drama,86,USA,English,Famous Players-Lasky Corporation,Raymond Hatton &  Kathlyn Williams &  Edythe Chapman &  Elliott Dexter &  Noah Beery &  Guy Oliver &  John Burton &  Tully Marshall &  William H. Brown &  James Neill &  Gustav von Seyffertitz &  Walter Lynch &  Edna Mae Cooper,John Trimble has embezzled and obtains another identity by having a mutilated body buried in his place. He is later arrested for murdering himself. During the trial his mother  before dying...,6.8,262,  72500
tt0009892,Ravished Armenia,1919,Drama,80,USA,,First National Pictures,Aurora Mardiganian &  Irving Cummings &  Anna Q. Nilsson &  Henry Morgenthau &  Lillian West &  Eugenie Besserer &  Frank Clark &  Howard Davies &  Hector Dion &  Miles McCarthy,Aurora Mardiganian  a young and beautiful Armenian girl  lives with her parents in the Turkish city of Harpoot. Her father  a prosperous merchant  was preparing to send her to the West to ...,5.9,963,
tt0009893,La principessa delle ostriche,1919,Comedy,60,Germany,German,Projektions-AG Union (PAGU),Victor Janson &  Ossi Oswalda &  Harry Liedtke &  Julius Falkenstein &  Max Kronert &  Curt Bois,An American heiress seeks the hand of an impoverished German prince.,7.2,1631,
tt0009900,Il ritorno al paradiso terrestre,1919,Adventure,73,Canada,,Canadian Photoplays Ltd.,Nell Shipman &  Charles Arling &  Wheeler Oakman &  Wellington A. Playter,A woman finds herself all alone in a remote harbor with the man responsible for the murder of her father. With seemingly nobody around to protect her  she has to be resourceful.,6.3,857,  67000
tt0009915,Behind the Door,1919,Drama,70,USA,English,Thomas H. Ince Corporation,Hobart Bosworth &  Jane Novak &  Wallace Beery &  James Gordon &  Richard Wayne &  J.P. Lockney &  Gibson Gowland &  Otto Hoffman,A German-American naval officer takes revenge against the German submarine commander who brutalized his wife.,7.1,165,
tt0009937,Mariti ciechi,1919,Drama,99,USA,English,Universal Film Manufacturing Company,Sam De Grasse &  Francelia Billington &  Erich von Stroheim &  Gibson Gowland &  Fay Holderness &  Ruby Kendrick &  Valerie Germonprez &  Jack Perrin &  Richard Cummings &  Louis Fitzroy &  William De Vaull &  Jack Mathis &  Percy Challenger,An Austrian officer sets out to seduce a neglected young wife.,7,1325,  42000
tt0009968,Giglio infranto,1919,Drama,90,USA,,D.W. Griffith Productions,Lillian Gish &  Richard Barthelmess &  Donald Crisp &  Arthur Howard &  Edward Peil Sr. &  George Beranger &  Norman Selby,A frail waif  abused by her brutal boxer father in London's seedy Limehouse District  is befriended by a sensitive Chinese immigrant with tragic consequences.,7.3,9241,  88000
tt0009976,The Busher,1919,Drama,63,USA,English,Thomas H. Ince Corporation,Charles Ray &  Colleen Moore &  John Gilbert &  Jay Morley &  Otto Hoffman,A young baseball pitcher in the bush leagues is discovered by a big-league manager and given his chance in the major leagues. But will he be up to the challenge?,5.7,631,
tt0010040,Daddy-Long-Legs,1919,Comedy,85,USA,English,Mary Pickford Company,Mary Pickford &  Milla Davenport &  Percy Haswell &  Fay Lemport &  Mahlon Hamilton &  Lillian Langdon &  Betty Bouton &  Audrey Chapman &  Marshall Neilan &  Carrie Clark Ward,An orphan discovers that she has an anonymous benefactor who is willing to pay her college tuition  unaware he's the same man who has been romantically pursuing her.,6.5,1306,
tt0010060,The Delicious Little Devil,1919,Comedy,63,USA,English,Universal Film Manufacturing Company,Mae Murray &  Richard Cummings &  Harry L. Rattenberry &  Edward Jobson &  Rudolph Valentino &  Bert Woodruff &  Martha Mattox &  William V. Mong &  Ivor McFadden &  Bertram Grassby &  Alice Knowland &  I.S. McVea's Band &  Satchel McVea,A poor hat-check girl loses her job and is forced to get a job as a dancer at a roadhouse. There she falls in love with the son of a rich businessman. The boy's father  believing her to be ...,5.9,814,
tt0010071,Don't Change Your Husband,1919,Comedy,71,USA,,Artcraft Pictures Corporation,Elliott Dexter &  Gloria Swanson &  Lew Cody &  Sylvia Ashton &  Theodore Roberts &  Julia Faye &  James Neill &  Ted Shawn,Leila Porter comes to dislike her husband James  a glue king who is always eating onions and looking sloppy. But after she divorces him and marries two-timing playboy Schuyler Van Sutphen the now-reformed James looks pretty good.,6.6,1122,
tt0010103,Eyes of Youth,1919,Drama,78,USA,English,Harry Garson Productions,Clara Kimball Young &  Gareth Hughes &  Pauline Starke &  Sam Sothern &  Edmund Lowe &  Ralph Lewis &  Milton Sills &  Vincent Serrano &  William Courtleigh &  Norman Selby &  Rudolph Valentino &  Edward Kimball,A young woman at a crossroads is shown what her future would be like for each choice.,5.3,646,
